pathway_source,pathway,odds_ratio,p_value
w,ALA oxylipin metabolism,0.0,1.0
k,Alcoholic liver disease,0.0,1.0
k,Alcoholism,0.0,1.0
r,alectinib-resistant ALK mutants,0.0,1.0
r,ALKBH2 mediated reversal of alkylation damage,0.0,1.0
r,ALKBH3 mediated reversal of alkylation damage,0.0,1.0
r,ALK mutants bind TKIs,0.0,1.0
k:w,Allograft rejection,0.0,1.0
w,Alpha 6 beta 4 signaling,0.0,1.0
r,Alpha-defensins,0.0,1.0
r,alpha-linolenic acid (ALA) metabolism,0.0,1.0
k,alpha-Linolenic acid metabolism,0.0,1.0
r:w,alpha-linolenic (omega3) and linoleic (omega6) acid metabolism,0.0,1.0
r,Alpha-oxidation of phytanate,0.0,1.0
w,Alpha-protein kinase 1 signaling,0.0,1.0
r,Alpha-protein kinase 1 signaling pathway,0.0,1.0
w,Alstrom syndrome,0.0,1.0
w,Altered glycosylation of MUC1 in tumor microenvironment,0.0,1.0
r,Alternative complement activation,0.0,1.0
r,Alternative Lengthening of Telomeres (ALT),0.0,1.0
w,Alternative pathway of fetal androgen synthesis,0.0,1.0
k,Alzheimer disease,0.0,1.0
w,Alzheimer's disease,0.0,1.0
w,Alzheimer's disease and miRNA effects,0.0,1.0
r,Amine ligand-binding receptors,0.0,1.0
r,Amine Oxidase reactions,0.0,1.0
r,Amino Acid conjugation,0.0,1.0
w,Amino acid conjugation of benzoic acid,0.0,1.0
w,Amino acid metabolism,0.0,1.0
w,Amino acid metabolism in triple-negative breast cancer cells,0.0,1.0
w,Amino acid metabolism pathway excerpt: histidine catabolism extension,0.0,1.0
r:w,Amino acids regulate mTORC1,0.0,1.0
r,Amino acid transport across the plasma membrane,0.0,1.0
w,Amino acid transport defects (IEMs),0.0,1.0
k,Aminoacyl-tRNA biosynthesis,0.0,1.0
k,Amino sugar and nucleotide sugar metabolism,0.0,1.0
w,AMP-activated protein kinase signaling,0.0,1.0
r,AMPK inhibits chREBP transcriptional activation activity,0.0,1.0
k,AMPK signaling pathway,0.0,1.0
w,Amplification and expansion of oncogenic pathways as metastatic traits,0.0,1.0
r,Amplification of signal from the kinetochores,0.0,1.0
r,Amplification  of signal from unattached  kinetochores via a MAD2  inhibitory signal,0.0,1.0
r:w,Amyloid fiber formation,0.0,1.0
k,Amyotrophic lateral sclerosis,0.0,1.0
w,Amyotrophic lateral sclerosis (ALS),0.0,1.0
r,Anchoring fibril formation,0.0,1.0
r,Anchoring of the basal body to the plasma membrane,0.0,1.0
r:w,Androgen biosynthesis,0.0,1.0
w,Androgen receptor network in prostate cancer,0.0,1.0
w,Androgen receptor signaling,0.0,1.0
w,Angiogenesis,0.0,1.0
w,Angiogenesis overview,0.0,1.0
w,Angiopoietin-like protein 8 regulatory pathway,0.0,1.0
w,Angiotensin II receptor type 1 pathway,0.0,1.0
r,Antagonism of Activin by Follistatin,0.0,1.0
r,Antigen activates B Cell Receptor (BCR) leading to generation of second messengers,0.0,1.0
r,"Antigen Presentation: Folding, assembly and peptide loading of class I MHC",0.0,1.0
k,Antigen processing and presentation,0.0,1.0
r,Antigen processing-Cross presentation,0.0,1.0
r,Antigen processing: Ubiquitination & Proteasome degradation,0.0,1.0
r:w,Anti-inflammatory response favouring Leishmania parasite infection,0.0,1.0
r:w,Antimicrobial peptides,0.0,1.0
w,Antiviral and anti-inflammatory effects of Nrf2 on SARS-CoV-2 pathway,0.0,1.0
r,Antiviral mechanism by IFN-stimulated genes,0.0,1.0
r,APC/C:Cdc20 mediated degradation of Cyclin B,0.0,1.0
r,APC/C:Cdc20 mediated degradation of mitotic proteins,0.0,1.0
r,APC/C:Cdc20 mediated degradation of Securin,0.0,1.0
r,APC/C:Cdh1 mediated degradation of Cdc20 and other APC/C:Cdh1 targeted proteins in late mitosis/early G1,0.0,1.0
r,APC:Cdc20 mediated degradation of cell cycle proteins prior to satisfation of the cell cycle checkpoint,0.0,1.0
r,APC-Cdc20 mediated degradation of Nek2A,0.0,1.0
r,APC/C-mediated degradation of cell cycle proteins,0.0,1.0
r,APC truncation mutants are not K63 polyubiquitinated,0.0,1.0
r,APC truncation mutants have impaired AXIN binding,0.0,1.0
k,Apelin signaling pathway,0.0,1.0
r,APEX1-Independent Resolution of AP Sites via the Single Nucleotide Replacement Pathway,0.0,1.0
r,APOBEC3G mediated resistance to HIV-1 infection,0.0,1.0
w,ApoE and miR-146 in inflammation and atherosclerosis,0.0,1.0
k:r:w,Apoptosis,0.0,1.0
r,Apoptosis induced DNA fragmentation,0.0,1.0
w,Apoptosis modulation and signaling,0.0,1.0
w,Apoptosis modulation by HSP70,0.0,1.0
k,Apoptosis - multiple species,0.0,1.0
w,Apoptosis-related network due to altered Notch3 in ovarian cancer,0.0,1.0
r,Apoptotic cleavage of cell adhesion  proteins,0.0,1.0
r,Apoptotic cleavage of cellular proteins,0.0,1.0
r:w,Apoptotic execution phase,0.0,1.0
r,Apoptotic factor-mediated response,0.0,1.0
r,Aquaporin-mediated transport,0.0,1.0
w,Arachidonate epoxygenase / epoxide hydrolase,0.0,1.0
r,Arachidonate production from DAG,0.0,1.0
w,"Arachidonic acid (AA, ARA) oxylipin metabolism",0.0,1.0
k:r:w,Arachidonic acid metabolism,0.0,1.0
k,Arginine and proline metabolism,0.0,1.0
k,Arginine biosynthesis,0.0,1.0
w,Aripiprazole metabolic pathway,0.0,1.0
r,ARL13B-mediated ciliary trafficking of INPP5E,0.0,1.0
r,ARMS-mediated activation,0.0,1.0
r,Aromatic amines can be N-hydroxylated or N-dealkylated by CYP1A2,0.0,1.0
k:w,Arrhythmogenic right ventricular cardiomyopathy,0.0,1.0
w,Arsenic metabolism and reactive oxygen species generation,0.0,1.0
w,Artemisinin inhibition of uveal melanoma,0.0,1.0
w,Arylamine metabolism,0.0,1.0
w,Aryl hydrocarbon receptor pathway,0.0,1.0
w,Aryl hydrocarbon receptor signaling,0.0,1.0
r,Aryl hydrocarbon receptor signalling,0.0,1.0
k,Ascorbate and aldarate metabolism,0.0,1.0
r,ASP-3026-resistant ALK mutants,0.0,1.0
r:w,Aspartate and asparagine metabolism,0.0,1.0
r,Aspirin ADME,0.0,1.0
w,Aspirin and miRNAs,0.0,1.0
r:w,Assembly and cell surface presentation of NMDA receptors,0.0,1.0
r,Assembly and release of respiratory syncytial virus (RSV) virions,0.0,1.0
r,Assembly of active LPL and LIPC lipase complexes,0.0,1.0
r:w,Assembly of collagen fibrils and other multimeric structures,0.0,1.0
r,Assembly Of The HIV Virion,0.0,1.0
r,Assembly of the ORC complex at the origin of replication,0.0,1.0
r,Assembly of the pre-replicative complex,0.0,1.0
w,Assembly of the primary cilium,0.0,1.0
r,Assembly of Viral Components at the Budding Site,0.0,1.0
r,Association of TriC/CCT with target proteins during biosynthesis,0.0,1.0
k,Asthma,0.0,1.0
r,Astrocytic Glutamate-Glutamine Uptake And Metabolism,0.0,1.0
r,Asymmetric localization of PCP proteins,0.0,1.0
r,A tetrasaccharide linker sequence is required for GAG synthesis,0.0,1.0
r:w,ATF4 activates genes in response to endoplasmic reticulum  stress,0.0,1.0
r:w,ATF6 (ATF6-alpha) activates chaperone genes,0.0,1.0
r,ATF6 (ATF6-alpha) activates chaperones,0.0,1.0
r,ATF6B (ATF6-beta) activates chaperones,0.0,1.0
w,ATM signaling,0.0,1.0
w,ATM signaling in development and disease ,0.0,1.0
r,Atorvastatin ADME,0.0,1.0
k,ATP-dependent chromatin remodeling,0.0,1.0
r,ATP sensitive Potassium channels,0.0,1.0
w,ATR signaling,0.0,1.0
r,Attachment and Entry,0.0,1.0
r,Attachment of GPI anchor to uPAR,0.0,1.0
r,AUF1 (hnRNP D0) binds and destabilizes mRNA,0.0,1.0
r,AURKA Activation by TPX2,0.0,1.0
r,Autodegradation of Cdh1 by Cdh1:APC/C,0.0,1.0
r,Autodegradation of the E3 ubiquitin ligase COP1,0.0,1.0
k,Autoimmune thyroid disease,0.0,1.0
r,Autointegration results in viral DNA circles,0.0,1.0
r:w,Autophagy,0.0,1.0
k,Autophagy - animal,0.0,1.0
w,Autophagy in pancreatic ductal adenocarcinoma,0.0,1.0
k,Autophagy - other,0.0,1.0
w,Autosomal recessive osteopetrosis pathways,0.0,1.0
r,AXIN missense mutants destabilize the destruction complex,0.0,1.0
w,AXL signaling,0.0,1.0
r,Axonal growth inhibition (RHOA activation),0.0,1.0
r,Axonal growth stimulation,0.0,1.0
k:r:w,Axon guidance,0.0,1.0
r,Azathioprine ADME,0.0,1.0
r,Bacterial Infection Pathways,0.0,1.0
k,Bacterial invasion of epithelial cells,0.0,1.0
w,Bardet-Biedl syndrome,0.0,1.0
k,Basal cell carcinoma,0.0,1.0
k,Basal transcription factors,0.0,1.0
k:r:w,Base excision repair,0.0,1.0
r:w,"Base-Excision Repair, AP Site Formation",0.0,1.0
r,Basigin interactions,0.0,1.0
r,BBSome-mediated cargo-targeting to cilium,0.0,1.0
r,"BCKDH synthesizes BCAA-CoA from KIC, KMVA, KIV",0.0,1.0
r,BDNF activates NTRK2 (TRKB) signaling,0.0,1.0
w,BDNF-TrkB signaling,0.0,1.0
w,Benzene metabolism,0.0,1.0
w,Benzo(a)pyrene metabolism,0.0,1.0
k,beta-Alanine metabolism,0.0,1.0
r,Beta-catenin phosphorylation cascade,0.0,1.0
r,Beta defensins,0.0,1.0
r,betaKlotho-mediated ligand binding,0.0,1.0
r,Beta oxidation of butanoyl-CoA to acetyl-CoA,0.0,1.0
r,Beta oxidation of decanoyl-CoA to octanoyl-CoA-CoA,0.0,1.0
r,Beta oxidation of hexanoyl-CoA to butanoyl-CoA,0.0,1.0
r,Beta oxidation of lauroyl-CoA to decanoyl-CoA-CoA,0.0,1.0
r,Beta oxidation of myristoyl-CoA to lauroyl-CoA,0.0,1.0
r,Beta oxidation of octanoyl-CoA to hexanoyl-CoA,0.0,1.0
r,Beta oxidation of palmitoyl-CoA to myristoyl-CoA,0.0,1.0
r,Beta-oxidation of pristanoyl-CoA,0.0,1.0
r,Beta-oxidation of very long chain fatty acids,0.0,1.0
r,BH3-only proteins associate with and inactivate anti-apoptotic BCL-2 members,0.0,1.0
r,Bicarbonate transporters,0.0,1.0
r:w,Bile acid and bile salt metabolism,0.0,1.0
w,Bile acid synthesis and enterohepatic circulation ,0.0,1.0
r,Binding and entry of HIV virion,0.0,1.0
r:w,Binding and Uptake of Ligands by Scavenger Receptors,0.0,1.0
r,Binding of TCF/LEF:CTNNB1 to target gene promoters,0.0,1.0
r,Biogenic amines are oxidatively deaminated to aldehydes by MAOA and MAOB,0.0,1.0
w,Biogenic amine synthesis,0.0,1.0
r,Biological oxidations,0.0,1.0
w,Biomarkers for pyrimidine metabolism disorders,0.0,1.0
w,Biomarkers for urea cycle disorders,0.0,1.0
w,Biosynthesis and regeneration of tetrahydrobiopterin and catabolism of phenylalanine,0.0,1.0
w,Biosynthesis and turnover of 1-deoxy-sphingoid bases,0.0,1.0
r,"Biosynthesis of A2E, implicated in retinal degradation",0.0,1.0
r,Biosynthesis of aspirin-triggered D-series resolvins,0.0,1.0
r:w,Biosynthesis of DHA-derived SPMs,0.0,1.0
r,Biosynthesis of DHA-derived sulfido conjugates,0.0,1.0
r:w,Biosynthesis of DPA-derived SPMs,0.0,1.0
r,Biosynthesis of DPAn-3-derived 13-series resolvins,0.0,1.0
r,Biosynthesis of DPAn-3-derived maresins,0.0,1.0
r,Biosynthesis of DPAn-3-derived protectins and resolvins,0.0,1.0
r,Biosynthesis of DPAn-3 SPMs,0.0,1.0
r,Biosynthesis of DPAn-6 SPMs,0.0,1.0
r,Biosynthesis of D-series resolvins,0.0,1.0
r,Biosynthesis of electrophilic ω-3 PUFA oxo-derivatives,0.0,1.0
w,Biosynthesis of electrophilic omega-3 PUFA oxo-derivatives,0.0,1.0
r:w,Biosynthesis of EPA-derived SPMs,0.0,1.0
r,Biosynthesis of E-series 18(R)-resolvins,0.0,1.0
r,Biosynthesis of E-series 18(S)-resolvins,0.0,1.0
r,Biosynthesis of maresin conjugates in tissue regeneration (MCTR),0.0,1.0
r,Biosynthesis of maresin-like SPMs,0.0,1.0
r,Biosynthesis of maresins,0.0,1.0
r,Biosynthesis of protectin and resolvin conjugates in tissue regeneration (PCTR and RCTR),0.0,1.0
r,Biosynthesis of protectins,0.0,1.0
r,Biosynthesis of specialized proresolving mediators (SPMs),0.0,1.0
k,Biosynthesis of unsaturated fatty acids,0.0,1.0
k,Biotin metabolism,0.0,1.0
w,"Biotin metabolism, including IMDs",0.0,1.0
r,Biotin transport and metabolism,0.0,1.0
k:w,Bladder cancer,0.0,1.0
r,Blockage of phagosome acidification,0.0,1.0
w,Blood clotting cascade,0.0,1.0
r:w,Blood group systems biosynthesis,0.0,1.0
r:w,"BMAL1:CLOCK,NPAS2 activates circadian gene expression",0.0,1.0
w,BMP2-WNT4-FOXO1 pathway in primary endometrial stromal cell differentiation,0.0,1.0
w,BMP signaling in eyelid development,0.0,1.0
w,Bone morphogenic protein signaling and regulation,0.0,1.0
w,Brain-derived neurotrophic factor (BDNF) signaling,0.0,1.0
r:w,Branched-chain amino acid catabolism,0.0,1.0
r,Breakdown of the nuclear lamina,0.0,1.0
k,Breast cancer,0.0,1.0
w,Breast cancer pathway,0.0,1.0
r,brigatinib-resistant ALK mutants,0.0,1.0
r,Budding and maturation of HIV virion,0.0,1.0
w,Burn wound healing,0.0,1.0
k,Butanoate metabolism,0.0,1.0
w,Butyrate-induced histone acetylation,0.0,1.0
r,Butyrate Response Factor 1 (BRF1) binds and destabilizes mRNA,0.0,1.0
r:w,Butyrophilin (BTN) family interactions,0.0,1.0
r:w,B-WICH complex positively regulates rRNA expression,0.0,1.0
r,C6 deamination of adenosine,0.0,1.0
r,Ca2+ activated K+ channels,0.0,1.0
r,Ca-dependent events,0.0,1.0
w,Caffeine and theobromine metabolism,0.0,1.0
k,Caffeine metabolism,0.0,1.0
r,Calcitonin-like ligand receptors,0.0,1.0
w,Calcium mediated T-cell apoptosis involved in inclusion body myositis,0.0,1.0
r,Calmodulin induced events,0.0,1.0
r,Calnexin/calreticulin cycle,0.0,1.0
w,Caloric restriction and aging,0.0,1.0
r,CaMK IV-mediated phosphorylation of CREB,0.0,1.0
w,CAMKK2 pathway,0.0,1.0
r,CaM pathway,0.0,1.0
r,Cam-PDE 1 activation,0.0,1.0
w,Cancer immunotherapy by CTLA4 blockade,0.0,1.0
w,Cannabinoid receptor signaling,0.0,1.0
w,Canonical and non-canonical Notch signaling,0.0,1.0
w,Canonical and non-canonical TGF-B signaling,0.0,1.0
w,Canonical NF-kB pathway,0.0,1.0
r,Cap-dependent Translation Initiation,0.0,1.0
r:w,Carboxyterminal post-translational modifications of tubulin,0.0,1.0
r:w,Cardiac conduction,0.0,1.0
w,Cardiac hypertrophic response,0.0,1.0
k,Cardiac muscle contraction,0.0,1.0
w,Cardiac progenitor differentiation,0.0,1.0
r,Cardiogenesis,0.0,1.0
w,Cardiomyocyte signaling converging on titin,0.0,1.0
r:w,Cargo concentration in the ER,0.0,1.0
r,Cargo recognition for clathrin-mediated endocytosis,0.0,1.0
r,Cargo trafficking to the periciliary membrane,0.0,1.0
r:w,Carnitine metabolism,0.0,1.0
r:w,Carnitine synthesis,0.0,1.0
w,Carnosine metabolism of glial cells,0.0,1.0
r,CASP8 activity is inhibited,0.0,1.0
r:w,Caspase activation via Death Receptors in the presence of ligand,0.0,1.0
r:w,Caspase activation via Dependence Receptors in the absence of ligand,0.0,1.0
r,Caspase activation via extrinsic apoptotic signalling pathway,0.0,1.0
r,Caspase-mediated cleavage of cytoskeletal proteins,0.0,1.0
w,Catabolism of skeletal muscle in cachexia,0.0,1.0
w,Catalytic cycle of mammalian flavin-containing monooxygenases (FMOs),0.0,1.0
r,Catecholamine biosynthesis,0.0,1.0
r,Cation-coupled Chloride cotransporters,0.0,1.0
w,CCL18 signaling,0.0,1.0
r,CD163 mediating an anti-inflammatory response,0.0,1.0
r,CD209 (DC-SIGN) signaling,0.0,1.0
r,CD22 mediated BCR regulation,0.0,1.0
r,CD28 co-stimulation,0.0,1.0
r,CD28 dependent PI3K/Akt signaling,0.0,1.0
r,CD28 dependent Vav1 pathway,0.0,1.0
r,Cdc20:Phospho-APC/C mediated degradation of Cyclin A,0.0,1.0
r,CDC6 association with the ORC:origin complex,0.0,1.0
r,CDH11 homotypic and heterotypic interactions,0.0,1.0
r,CDK-mediated phosphorylation and removal of Cdc6,0.0,1.0
r,Cell-cell junction organization,0.0,1.0
r:w,Cell Cycle Checkpoints,0.0,1.0
w,Cell differentiation - expanded index,0.0,1.0
w,Cell differentiation - index,0.0,1.0
w,Cell division cycle 27,0.0,1.0
w,Cell interactions of the pancreatic cancer microenvironment,0.0,1.0
w,Cell lineage map for neuronal differentiation,0.0,1.0
r:w,Cell recruitment (pro-inflammatory response),0.0,1.0
w,Cell-type dependent selectivity of CCK2R signaling,0.0,1.0
r:w,Cellular hexose transport,0.0,1.0
w,Cellular proteostasis,0.0,1.0
r,Cellular response to chemical stress,0.0,1.0
r:w,Cellular response to hypoxia,0.0,1.0
r,Cellular response to mitochondrial stress,0.0,1.0
r,Cellular response to starvation,0.0,1.0
k,Central carbon metabolism in cancer,0.0,1.0
r,Centrosome maturation,0.0,1.0
r,Ceramide signalling,0.0,1.0
